thh,dt,Hs,Tp,Dp,latitude,longitude,report_timestamp,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_gust_10m_kn,wind_gust_kn,wind_speed_10m_kn,wind_speed_kn,wind_temperature_c,tepoch
1582920000,2020-02-28 12:00:00,0.63,14.285714,292.25,32.867202299999995,-117.2638817,2020-02-28 20:00:00,0.852484527,296.52330930000005,13.65333333,0.538366396,310.85987989999995,6.76,5.2,3.7891807789999996,2.914754445,23.0,1582920000
1582921800,2020-02-28 12:30:00,0.59,14.285714,292.25,32.8674365,-117.26368799999999,2020-02-28 20:30:00,0.891448627,280.4392405,13.65333333,0.5273030470000001,221.9613376,14.3,11.0,12.99188356,9.993756587,23.0,1582921800
1582923600,2020-02-28 13:00:00,0.59,14.285714,290.84375,32.867434100000004,-117.2637246,2020-02-28 21:00:00,0.853710073,295.32508310000003,14.62857143,0.529562721,234.1283469,8.58,6.6,7.211447577,5.547267367000001,22.0,1582923600
1582925400,2020-02-28 13:30:00,0.56,13.333333,283.8125,32.8675034,-117.26372920000001,2020-02-28 21:30:00,0.785772073,293.9041988,14.62857143,0.551108006,207.03617519999997,9.23,7.1,7.183685126,5.525911635,22.65384615,1582925400
1582927200,2020-02-28 14:00:00,0.54,15.384616,295.0625,32.8675492,-117.2637197,2020-02-28 22:00:00,0.8656977109999999,285.0079086,14.62857143,0.506046032,190.45172580000002,11.05,8.5,9.476706139,7.289773952999999,22.0,1582927200
1582929000,2020-02-28 14:30:00,0.58,14.285714,289.4375,32.8675437,-117.2636383,2020-02-28 22:30:00,0.8717774140000001,276.8764605,14.62857143,0.5360030729999999,168.4312192,10.14,7.8,8.087278686,6.220983605,22.0,1582929000
1582930800,2020-02-28 15:00:00,0.52,11.764706,288.03125,32.8675804,-117.26368559999999,2020-02-28 23:00:00,0.7939980390000001,290.6990552,14.62857143,0.5233523489999999,194.1192888,9.75,7.5,8.401501175,6.4626932120000005,22.0,1582930800
1582932600,2020-02-28 15:30:00,0.51,14.285714,295.0625,32.8675887,-117.26369550000001,2020-02-28 23:30:00,0.732984083,279.7040869,12.8,0.455779055,203.893477,9.88,7.6,7.272667217,5.594359398,20.0,1582932600
1582934400,2020-02-28 16:00:00,0.5,14.285714,292.25,32.86759910000001,-117.26374309999999,2020-02-29 00:00:00,0.6818840190000001,277.0410812,13.65333333,0.459187455,185.75163759999998,13.13,10.1,11.28667001,8.682053855,19.66346154,1582934400
1582936200,2020-02-28 16:30:00,0.49,14.285714,288.03125,32.867588500000004,-117.2636813,2020-02-29 00:30:00,0.7486033190000001,269.1494523,14.62857143,0.434223344,200.41916080000001,11.05,8.5,9.996624675,7.689711288,19.25961538,1582936200
1582938000,2020-02-28 17:00:00,0.52,14.285714,292.25,32.8674353,-117.26346709999999,2020-02-29 01:00:00,0.635893377,283.7766639,14.62857143,0.417158972,182.9621456,9.1,7.0,8.023939509,6.172261161000001,19.0,1582938000
1582939800,2020-02-28 17:30:00,0.5,11.764706,288.03125,32.867468,-117.26350330000001,2020-02-29 01:30:00,0.7163270559999999,301.3629188,13.65333333,0.453165495,183.14770880000003,6.89,5.3,5.890651661000001,4.531270508,19.0,1582939800
1582941600,2020-02-28 18:00:00,0.54,12.5,289.4375,32.8674708,-117.26357240000002,2020-02-29 02:00:00,0.603922812,271.5601186,12.8,0.42359083200000003,145.866391,12.22,9.4,8.995095662,6.919304355,19.0,1582941600
1582943400,2020-02-28 18:30:00,0.54,14.285714,290.84375,32.8673997,-117.2636156,2020-02-29 02:30:00,0.747905917,285.0381348,13.65333333,0.46665128899999997,148.8589294,7.67,5.9,6.546981107000001,5.0361393130000005,18.31730769,1582943400
1582945200,2020-02-28 19:00:00,0.56,14.285714,290.84375,32.8674383,-117.26380490000001,2020-02-29 03:00:00,0.871497953,279.4492734,14.62857143,0.455301515,121.8253565,9.62,7.4,8.061837865,6.201413743,18.0,1582945200
1582947000,2020-02-28 19:30:00,0.59,14.285714,292.25,32.867465,-117.2638348,2020-02-29 03:30:00,0.768033379,266.5437866,13.65333333,0.48106468399999996,127.20498400000001,10.79,8.3,9.153213678,7.040933598,18.0,1582947000
1582948800,2020-02-28 20:00:00,0.64,13.333333,288.03125,32.8674002,-117.26388329999999,2020-02-29 04:00:00,0.864899601,267.3150125,12.8,0.531107276,101.0748395,4.68,3.6,3.489815937,2.684473798,18.0,1582948800
1582950600,2020-02-28 20:30:00,0.57,13.333333,290.84375,32.8675242,-117.26401100000001,2020-02-29 04:30:00,0.841355188,298.3526733,13.65333333,0.545495956,136.87879909999998,15.73,12.1,14.25584869,10.96603745,18.0,1582950600
1582952400,2020-02-28 21:00:00,0.58,13.333333,288.03125,32.867484399999995,-117.26393390000001,2020-02-29 05:00:00,0.697434716,275.2127828,13.65333333,0.463739954,113.7905703,7.67,5.9,5.755084515,4.426988088,17.0,1582952400
1582954200,2020-02-28 21:30:00,0.58,14.285714,290.84375,32.8674566,-117.26385259999998,2020-02-29 05:30:00,0.981916418,293.4477377,13.65333333,0.571135439,132.0814442,6.24,4.8,4.95721501,3.813242315,17.0,1582954200
1582956000,2020-02-28 22:00:00,0.62,11.764706,288.03125,32.8674875,-117.26392779999999,2020-02-29 06:00:00,1.041112433,272.8924044,13.65333333,0.541741712,144.5814178,5.98,4.6,3.9524718080000003,3.04036293,17.0,1582956000
1582957800,2020-02-28 22:30:00,0.66,14.285714,289.4375,32.867499699999996,-117.26404879999998,2020-02-29 06:30:00,0.834415902,276.61988610000003,12.04705882,0.523051948,95.07644561,15.47,11.9,11.87502841,9.134637236,17.06730769,1582957800
1582959600,2020-02-28 23:00:00,0.59,12.5,289.4375,32.8675165,-117.2639402,2020-02-29 07:00:00,0.9294339140000001,273.47571919999996,14.62857143,0.6004916610000001,190.3215934,8.19,6.3,6.844903187000001,5.265310144,17.0,1582959600
1582961400,2020-02-28 23:30:00,0.65,11.764706,289.4375,32.8674555,-117.26389250000001,2020-02-29 07:30:00,0.810529323,296.0103339,13.65333333,0.521996658,28.39509494,2.86,2.2,2.0750291119999997,1.59617624,15.0,1582961400
1582963200,2020-02-29 00:00:00,0.58,14.285714,286.625,32.8673542,-117.2638919,2020-02-29 08:00:00,0.8437123740000001,283.0493061,12.04705882,0.602432961,320.77146789999995,4.68,3.6,3.821251986,2.9394246039999996,15.0,1582963200
1582965000,2020-02-29 00:30:00,0.6,13.333333,286.625,32.8673283,-117.2638814,2020-02-29 08:30:00,0.8850027,277.8005778,13.65333333,0.565232811,142.34144980000002,3.9,3.0,3.5391978180000003,2.72245986,14.0,1582965000
1582966800,2020-02-29 01:00:00,0.54,14.285714,292.25,32.8672631,-117.2638419,2020-02-29 09:00:00,0.878996804,294.0879776,13.65333333,0.566854352,38.6891635,2.86,2.2,2.286966757,1.759205198,14.0,1582966800
1582968600,2020-02-29 01:30:00,0.59,11.764706,286.625,32.867426300000005,-117.26381140000001,2020-02-29 09:30:00,0.896456087,268.0046327,14.62857143,0.46835778100000003,163.1420737,2.99,2.3,1.979454524,1.522657326,14.0,1582968600
1582970400,2020-02-29 02:00:00,0.55,13.333333,290.84375,32.8675402,-117.2637284,2020-02-29 10:00:00,0.965252654,278.7403407,12.8,0.51503832,105.81541999999999,3.12,2.4,2.347489425,1.805761096,14.0,1582970400
1582972200,2020-02-29 02:30:00,0.57,11.764706,285.21875,32.867562400000004,-117.26371019999999,2020-02-29 10:30:00,0.658410414,296.6845491,12.04705882,0.462147646,354.667231,0.65,0.5,0.33869851700000003,0.260537321,14.0,1582972200
1582974000,2020-02-29 03:00:00,0.54,12.5,288.03125,32.8675354,-117.26370130000001,2020-02-29 11:00:00,0.832916268,279.54204550000003,11.37777778,0.46805096700000004,97.81143478,5.72,4.4,4.636064081000001,3.5662031389999997,14.0,1582974000
1582975800,2020-02-29 03:30:00,0.47,13.333333,290.84375,32.8675366,-117.26367900000001,2020-02-29 11:30:00,0.651107068,304.7075338,12.8,0.475486815,154.5790075,4.55,3.5,3.592578006,2.763521543,14.03846154,1582975800
1582977600,2020-02-29 04:00:00,0.49,13.333333,285.21875,32.86757539999999,-117.2637726,2020-02-29 12:00:00,0.620884517,278.8173353,12.04705882,0.43888978,131.4996462,8.06,6.2,6.384815807000001,4.911396775,14.0,1582977600
1582979400,2020-02-29 04:30:00,0.49,13.333333,288.03125,32.8675467,-117.263636,2020-02-29 12:30:00,0.6362421229999999,311.73024100000004,13.65333333,0.43471499700000005,142.14440530000002,5.98,4.6,4.699120875,3.6147083660000003,14.0,1582979400
1582981200,2020-02-29 05:00:00,0.49,13.333333,283.8125,32.8675189,-117.2635687,2020-02-29 13:00:00,0.7815746379999999,297.1622614,12.04705882,0.44933558799999995,121.88996750000001,9.49,7.3,8.298521965,6.383478435,15.0,1582981200
1582983000,2020-02-29 05:30:00,0.43,13.333333,282.40625,32.8674551,-117.2635618,2020-02-29 13:30:00,0.715824285,298.1337423,13.65333333,0.392824381,126.24636029999999,4.03,3.1,3.477491174,2.674993211,14.0,1582983000
1582984800,2020-02-29 06:00:00,0.5,13.333333,286.625,32.867512,-117.26370929999999,2020-02-29 14:00:00,0.6316650460000001,262.1665025,12.8,0.395960914,132.6653135,6.76,5.2,6.302664579,4.8482035219999995,14.89423077,1582984800
1582986600,2020-02-29 06:30:00,0.52,10.526316,283.8125,32.8674792,-117.26370130000001,2020-02-29 14:30:00,0.61893676,251.6591301,12.8,0.41790120799999997,102.09269570000001,7.93,6.1,6.991468704,5.3780528489999995,15.0,1582986600
1582988400,2020-02-29 07:00:00,0.5,12.5,288.03125,32.8674711,-117.26375139999999,2020-02-29 15:00:00,0.727102954,250.73348739999997,12.04705882,0.471541617,98.54732923,9.1,7.0,8.275944671,6.366111285,15.0,1582988400
1582990200,2020-02-29 07:30:00,0.61,13.333333,289.4375,32.8673823,-117.26384990000001,2020-02-29 15:30:00,0.735081393,251.7425029,12.8,0.459831913,106.54760800000001,8.45,6.5,6.9215270779999996,5.324251599,17.0,1582990200
1582992000,2020-02-29 08:00:00,0.56,12.5,290.84375,32.867396,-117.2638896,2020-02-29 16:00:00,0.8507420109999999,266.6064947,13.65333333,0.50744201,99.05479963,8.58,6.6,7.468291561,5.744839662,17.0,1582992000
1582993800,2020-02-29 08:30:00,0.52,11.764706,288.03125,32.867432199999996,-117.2638742,2020-02-29 16:30:00,0.772533569,265.94987779999997,11.37777778,0.518764395,118.157299,11.18,8.6,9.540607896000001,7.338929151,18.15384615,1582993800
1582995600,2020-02-29 09:00:00,0.51,12.5,289.4375,32.8673584,-117.26379640000002,2020-02-29 17:00:00,0.828853662,255.9869426,12.04705882,0.47560558700000005,171.6592947,7.93,6.1,6.4863873089999995,4.989528699,19.25,1582995600
1582997400,2020-02-29 09:30:00,0.58,12.5,289.4375,32.8673598,-117.2637568,2020-02-29 17:30:00,0.7729487629999999,245.52393230000004,13.65333333,0.47451371700000006,190.65607849999998,9.36,7.2,8.087735308,6.221334852000001,19.63461538,1582997400
1582999200,2020-02-29 10:00:00,0.6,13.333333,286.625,32.8674584,-117.26372909999999,2020-02-29 18:00:00,0.7868070420000001,262.9029542,12.8,0.526193273,206.0793118,13.91,10.7,11.84898348,9.114602678999999,20.0,1582999200
1583001000,2020-02-29 10:30:00,0.51,11.764706,289.4375,32.8675123,-117.26363700000002,2020-02-29 18:30:00,0.8392222859999999,258.0232266,12.8,0.5324005079999999,211.54521839999998,14.04,10.8,12.12051644,9.323474185,19.0,1583001000
1583002800,2020-02-29 11:00:00,0.58,12.5,293.65625,32.8675019,-117.2635745,2020-02-29 19:00:00,0.7735953790000001,231.43031349999998,12.8,0.462827948,207.34913630000003,16.51,12.7,15.5908199,11.99293839,19.0,1583002800
1583004600,2020-02-29 11:30:00,0.54,12.5,290.84375,32.867529600000005,-117.26364380000001,2020-02-29 19:30:00,0.75260914,231.0165631,12.8,0.502138109,203.6734639,13.65,10.5,12.29397104,9.456900798,19.0,1583004600
1583006400,2020-02-29 12:00:00,0.53,12.5,288.03125,32.8675066,-117.26361509999998,2020-02-29 20:00:00,0.7623750979999999,233.54086510000002,11.37777778,0.45545994700000003,205.55712069999998,12.22,9.4,11.04665505,8.497426965,19.0,1583006400
1583008200,2020-02-29 12:30:00,0.57,13.333333,293.65625,32.8674917,-117.26354939999999,2020-02-29 20:30:00,0.773404187,228.1268016,12.8,0.45005846,206.1076397,15.6,12.0,14.03260273,10.79430979,19.0,1583008200
1583010000,2020-02-29 13:00:00,0.55,13.333333,288.03125,32.8674588,-117.2635126,2020-02-29 21:00:00,0.84644969,255.10830719999996,13.65333333,0.507806374,210.5920103,16.64,12.8,15.57447333,11.980364100000001,18.40384615,1583010000
1583011800,2020-02-29 13:30:00,0.54,12.5,295.0625,32.8675018,-117.2635713,2020-02-29 21:30:00,0.77593167,230.84039959999998,12.8,0.449952223,203.107664,15.73,12.1,14.19203811,10.91695239,18.21153846,1583011800
1583013600,2020-02-29 14:00:00,0.62,13.333333,289.4375,32.8675325,-117.26361429999999,2020-02-29 22:00:00,0.809758523,229.7973894,11.37777778,0.449249037,215.72630330000004,15.21,11.7,13.94633494,10.72794995,18.0,1583013600
1583015400,2020-02-29 14:30:00,0.62,11.111111,288.03125,32.8675542,-117.2636301,2020-02-29 22:30:00,0.961573033,244.6734679,12.8,0.530580276,203.9731296,18.33,14.1,16.85728787,12.96714451,18.0,1583015400
1583017200,2020-02-29 15:00:00,0.59,11.764706,288.03125,32.867562899999996,-117.26365120000001,2020-02-29 23:00:00,0.954512881,246.9999351,12.8,0.550061668,206.02742519999998,14.95,11.5,12.93076199,9.946739995,18.0,1583017200
1583019000,2020-02-29 15:30:00,0.57,11.764706,286.625,32.8675778,-117.26363700000002,2020-02-29 23:30:00,1.10338464,239.6855331,12.04705882,0.560982022,204.25037880000002,13.65,10.5,12.23328349,9.410218067,18.0,1583019000
1583020800,2020-02-29 16:00:00,0.55,13.333333,292.25,32.8675554,-117.26360009999999,2020-03-01 00:00:00,0.780266775,232.07764029999998,12.04705882,0.485639789,207.46817919999998,10.79,8.3,9.513072601000001,7.317748153999999,18.0,1583020800
1583022600,2020-02-29 16:30:00,0.51,12.5,286.625,32.8675534,-117.2635867,2020-03-01 00:30:00,1.0156913379999999,236.4154279,12.8,0.467540019,203.4538584,13.52,10.4,11.84003882,9.107722171,17.32692308,1583022600
1583024400,2020-02-29 17:00:00,0.55,11.764706,285.21875,32.8675409,-117.26353020000002,2020-03-01 01:00:00,0.61262533,228.8353812,12.8,0.424910484,205.1918419,13.78,10.6,11.51243573,8.855719795,17.0,1583024400
1583026200,2020-02-29 17:30:00,0.58,12.5,285.21875,32.867482300000006,-117.26348829999999,2020-03-01 01:30:00,0.7990664409999999,231.46911540000002,12.04705882,0.499485794,191.6533698,8.06,6.2,7.227607914,5.559698395,15.90384615,1583026200
1583028000,2020-02-29 18:00:00,0.57,13.333333,286.625,32.86743619999999,-117.26346640000001,2020-03-01 02:00:00,0.803773959,247.2700059,12.04705882,0.501320279,200.09199740000003,13.52,10.4,11.00862383,8.468172174,16.38461538,1583028000
1583029800,2020-02-29 18:30:00,0.54,12.5,290.84375,32.8674406,-117.26354099999999,2020-03-01 02:30:00,0.845329579,235.18269480000004,12.8,0.521102556,163.3024054,10.01,7.7,9.009656247999999,6.930504806,16.34615385,1583029800
1583031600,2020-02-29 19:00:00,0.59,11.764706,285.21875,32.8673957,-117.2634983,2020-03-01 03:00:00,0.726679579,232.3134624,11.37777778,0.45709659700000005,191.9946096,9.75,7.5,8.231351915,6.331809165,17.0,1583031600
1583033400,2020-02-29 19:30:00,0.57,13.333333,285.21875,32.8674294,-117.2635366,2020-03-01 03:30:00,0.752514562,239.64187569999999,12.04705882,0.516531669,170.4516563,10.01,7.7,8.740668901,6.723591462999999,17.0,1583033400
1583035200,2020-02-29 20:00:00,0.54,12.5,286.625,32.8674544,-117.2636348,2020-03-01 04:00:00,0.792808649,241.09474469999998,13.65333333,0.459419312,157.1235865,9.75,7.5,8.492988031,6.533067716000001,17.0,1583035200
1583037000,2020-02-29 20:30:00,0.54,13.333333,285.21875,32.8674694,-117.2636716,2020-03-01 04:30:00,0.6881675279999999,241.7033986,12.8,0.46815683399999997,163.4419696,9.62,7.4,8.178846723,6.291420556,17.0,1583037000
1583038800,2020-02-29 21:00:00,0.52,12.5,289.4375,32.8675029,-117.2637105,2020-03-01 05:00:00,0.752670785,242.407952,12.04705882,0.473586976,159.8359084,11.7,9.0,8.696639718,6.68972286,17.0,1583038800
1583040600,2020-02-29 21:30:00,0.56,12.5,288.03125,32.8675469,-117.26378829999999,2020-03-01 05:30:00,0.77766585,239.44377090000003,12.04705882,0.463635177,148.6269428,11.7,9.0,10.07634103,7.75103156,17.0,1583040600
1583042400,2020-02-29 22:00:00,0.58,12.5,288.03125,32.867558100000004,-117.2638028,2020-03-01 06:00:00,0.79106776,236.9192048,12.8,0.475295896,153.3519745,13.52,10.4,10.973149699999999,8.440884386,17.0,1583042400
1583044200,2020-02-29 22:30:00,0.57,12.5,289.4375,32.8675276,-117.2638487,2020-03-01 06:30:00,0.81104665,244.28033870000002,12.8,0.512363926,163.4378633,9.23,7.1,7.86383628,6.049104831,17.0,1583044200
1583046000,2020-02-29 23:00:00,0.6,12.5,289.4375,32.8675467,-117.2638953,2020-03-01 07:00:00,1.054601805,238.86120789999998,12.8,0.55032646,136.7631813,11.96,9.2,10.52562248,8.096632675,17.0,1583046000
1583047800,2020-02-29 23:30:00,0.6,12.5,282.40625,32.8675311,-117.2637764,2020-03-01 07:30:00,0.7865932170000001,238.4642596,12.8,0.53941935,152.72755569999998,10.27,7.9,8.768336212000001,6.744874009,17.0,1583047800
1583049600,2020-03-01 00:00:00,0.62,12.5,289.4375,32.8674788,-117.2637156,2020-03-01 08:00:00,0.8912270409999999,236.87642409999998,12.8,0.556492233,151.7115118,8.45,6.5,6.670341495,5.131031919,17.0,1583049600
1583051400,2020-03-01 00:30:00,0.65,12.5,281.0,32.8674185,-117.2637287,2020-03-01 08:30:00,0.7757394559999999,238.3746397,12.04705882,0.566961437,143.5379303,8.06,6.2,6.527434567999999,5.021103514,17.0,1583051400
1583053200,2020-03-01 01:00:00,0.65,12.5,292.25,32.8674947,-117.26368059999999,2020-03-01 09:00:00,0.839328709,242.2747855,12.8,0.611827083,184.3321305,13.78,10.6,10.62552903,8.17348387,17.0,1583053200
1583055000,2020-03-01 01:30:00,0.7,11.764706,290.84375,32.867528899999996,-117.263675,2020-03-01 09:30:00,1.076406805,241.3934642,12.04705882,0.58907069,185.5840968,11.7,9.0,10.53270621,8.102081696,17.0,1583055000
1583056800,2020-03-01 02:00:00,0.69,12.5,282.40625,32.8675333,-117.2636959,2020-03-01 10:00:00,0.9654184020000001,244.03376430000003,12.04705882,0.634151436,169.74059630000002,9.88,7.6,8.207121553,6.313170426,15.53846154,1583056800
1583058600,2020-03-01 02:30:00,0.75,12.5,286.625,32.8675641,-117.2636888,2020-03-01 10:30:00,1.252798224,248.48970640000002,5.2512820510000005,0.645790074,170.8373337,10.27,7.9,8.714590303,6.703531002,15.0,1583058600
1583060400,2020-03-01 03:00:00,0.68,11.764706,292.25,32.8675716,-117.2636918,2020-03-01 11:00:00,1.01732096,251.3715389,11.37777778,0.662558164,164.127366,13.91,10.7,12.38670714,9.528236262,15.76923077,1583060400
1583062200,2020-03-01 03:30:00,0.75,11.764706,285.21875,32.8675893,-117.26380659999998,2020-03-01 11:30:00,1.064704113,252.3017748,5.12,0.618628773,148.39229699999999,16.25,12.5,13.95781884,10.73678372,15.0,1583062200
1583064000,2020-03-01 04:00:00,0.73,11.764706,286.625,32.8675616,-117.26369070000001,2020-03-01 12:00:00,0.90862989,261.1924075,12.8,0.6268482639999999,176.1352976,12.61,9.7,11.06582084,8.512169876,15.0,1583064000
1583065800,2020-03-01 04:30:00,0.78,9.876543,292.25,32.8675728,-117.2636423,2020-03-01 12:30:00,0.990135442,265.71234,12.04705882,0.6463667989999999,224.80214700000002,14.17,10.9,11.89782036,9.152169506,15.75,1583065800
1583067600,2020-03-01 05:00:00,0.87,7.142857,283.8125,32.8675401,-117.26359950000001,2020-03-01 13:00:00,1.158796962,262.7898339,17.06666667,0.739046854,202.912939,13.13,10.1,11.50504394,8.850033802999999,15.0,1583067600
1583069400,2020-03-01 05:30:00,0.99,6.6666665,283.8125,32.8675042,-117.26354740000002,2020-03-01 13:30:00,1.330756668,268.60319460000005,6.8266666670000005,0.8270439690000001,212.3747308,13.78,10.6,12.80996369,9.853818222000001,15.53846154,1583069400
1583071200,2020-03-01 06:00:00,0.94,7.142857,285.21875,32.8674678,-117.26348270000001,2020-03-01 14:00:00,1.341662594,262.2093324,6.8266666670000005,0.915860187,211.8297269,16.51,12.7,14.37852946,11.06040727,15.17307692,1583071200
1583073000,2020-03-01 06:30:00,1.07,7.142857,285.21875,32.867424,-117.26346470000001,2020-03-01 14:30:00,1.286995012,264.4350795,6.8266666670000005,0.901939224,216.89581189999998,16.38,12.6,14.05445433,10.81111871,15.0,1583073000
1583074800,2020-03-01 07:00:00,1.11,7.692308,285.21875,32.8674483,-117.26346299999999,2020-03-01 15:00:00,1.6240141730000002,261.272817,7.062068966,0.958519337,215.1133117,16.51,12.7,14.27327066,10.97943897,15.0,1583074800
1583078400,2020-03-01 08:00:00,1.15,7.142857,283.8125,32.867462100000004,-117.2634805,2020-03-01 16:00:00,1.5442574580000001,259.1516046,7.585185185,0.951695643,212.1430029,14.69,11.3,13.36476186,10.28058604,15.34615385,1583078400
1583080200,2020-03-01 08:30:00,1.26,7.142857,282.40625,32.8674949,-117.26350819999999,2020-03-01 16:30:00,1.666262746,257.85005440000003,7.585185185,1.055297587,217.66063019999996,18.85,14.5,16.84691882,12.95916832,17.0,1583080200
1583082000,2020-03-01 09:00:00,1.27,7.142857,285.21875,32.867509999999996,-117.26351890000001,2020-03-01 17:00:00,1.6382572130000002,258.147171,7.3142857139999995,1.0967949320000001,203.4920879,20.15,15.5,18.04857476,13.88351904,17.0,1583082000
1583083800,2020-03-01 09:30:00,1.17,7.142857,286.625,32.8675376,-117.2635568,2020-03-01 17:30:00,1.637383193,260.6045699,7.3142857139999995,1.063259565,209.81040180000002,17.81,13.7,16.1992659,12.46097377,17.0,1583083800
1583085600,2020-03-01 10:00:00,1.19,7.692308,283.8125,32.8675231,-117.263547,2020-03-01 18:00:00,1.790871654,260.42750950000004,7.3142857139999995,1.097585082,218.65969449999997,17.94,13.8,14.69081433,11.30062641,18.0,1583085600
1583087400,2020-03-01 10:30:00,1.22,7.692308,286.625,32.8675608,-117.26359779999999,2020-03-01 18:30:00,1.6410287419999998,262.2897266,7.585185185,1.055345703,213.573815,15.08,11.6,13.25059586,10.19276605,17.0,1583087400
1583089200,2020-03-01 11:00:00,1.16,7.142857,285.21875,32.8675603,-117.26364070000001,2020-03-01 19:00:00,1.705343453,264.2102195,7.876923077000001,1.077481763,217.5543976,14.56,11.2,12.30642254,9.466478879,17.0,1583089200
1583091000,2020-03-01 11:30:00,1.25,7.692308,286.625,32.867582899999995,-117.2636821,2020-03-01 19:30:00,1.55937807,263.056405,7.585185185,1.066630403,221.86894480000004,12.48,9.6,11.36902475,8.745403653,17.0,1583091000
1583092800,2020-03-01 12:00:00,1.19,7.142857,286.625,32.8675718,-117.26361969999999,2020-03-01 20:00:00,1.436790649,267.4020119,7.585185185,1.090671465,230.2931298,14.43,11.1,12.98706289,9.990048374,17.0,1583092800
1583094600,2020-03-01 12:30:00,1.16,7.142857,286.625,32.8675234,-117.2635851,2020-03-01 20:30:00,1.6091638730000002,259.9633276,6.606451613,1.096894464,222.78343030000002,14.3,11.0,12.10538886,9.311837584,17.0,1583094600
1583096400,2020-03-01 13:00:00,1.26,7.692308,282.40625,32.867507,-117.2635602,2020-03-01 21:00:00,1.835203369,260.0907239,6.606451613,1.070150374,215.5889964,16.25,12.5,13.88687846,10.682214199999999,17.17307692,1583096400
1583098200,2020-03-01 13:30:00,1.21,7.142857,283.8125,32.867514,-117.26351570000001,2020-03-01 21:30:00,1.910128711,265.51680130000005,7.585185185,1.137341298,221.53922709999998,13.65,10.5,12.26107338,9.431594909,17.0,1583098200
1583100000,2020-03-01 14:00:00,1.29,11.111111,288.03125,32.867536300000005,-117.2635832,2020-03-01 22:00:00,1.8264377809999999,263.5791326,6.206060606,1.125731912,209.525041,14.82,11.4,10.08971834,7.761321799,15.0,1583100000
1583101800,2020-03-01 14:30:00,1.28,7.142857,282.40625,32.8675531,-117.2636274,2020-03-01 22:30:00,1.7321434709999999,263.89215930000006,7.585185185,1.152971932,193.9924435,7.8,6.0,6.732033277999999,5.178487137,15.0,1583101800
1583103600,2020-03-01 15:00:00,1.31,7.142857,283.8125,32.867571999999996,-117.26360859999998,2020-03-01 23:00:00,1.921455381,266.78166580000004,5.688888888999999,1.258471796,224.26448309999998,11.96,9.2,10.34056452,7.954280398,13.77884615,1583103600
1583105400,2020-03-01 15:30:00,1.24,7.692308,283.8125,32.8675513,-117.26358590000002,2020-03-01 23:30:00,1.9973929780000002,266.8240804,7.3142857139999995,1.230539158,190.03020519999998,5.98,4.6,5.179018773,3.983860595,14.13461538,1583105400
1583107200,2020-03-01 16:00:00,1.17,7.142857,279.59375,32.867550800000004,-117.2635733,2020-03-02 00:00:00,1.957439074,263.362029,7.585185185,1.132966786,210.7930116,8.97,6.9,8.217926913,6.321482241,15.0,1583107200
1583109000,2020-03-01 16:30:00,1.14,7.142857,279.59375,32.8675686,-117.2636072,2020-03-02 00:30:00,1.5722593459999998,265.7013386,6.8266666670000005,1.057190617,203.288671,11.83,9.1,9.940798483,7.646768064,15.0,1583109000
1583110800,2020-03-01 17:00:00,1.08,7.692308,281.0,32.867559899999996,-117.26358130000001,2020-03-02 01:00:00,1.817546064,267.3461587,6.8266666670000005,1.03404936,244.9486437,15.73,12.1,13.72747715,10.55959781,15.0,1583110800
1583112600,2020-03-01 17:30:00,1.08,6.6666665,279.59375,32.867570199999996,-117.2635638,2020-03-02 01:30:00,1.648312386,264.6644887,6.606451613,0.994010565,203.8221597,23.27,17.9,20.66098291,15.89306377,14.0,1583112600
1583114400,2020-03-01 18:00:00,1.0,16.666668,283.8125,32.8675244,-117.2635416,2020-03-02 02:00:00,1.419683684,265.7423556,7.062068966,0.945557495,208.3288464,15.6,12.0,13.36773563,10.28287356,13.76923077,1583114400
1583116200,2020-03-01 18:30:00,1.0,7.142857,282.40625,32.8675199,-117.26353470000001,2020-03-02 02:30:00,1.3581030330000001,264.0688214,7.062068966,0.89312932,203.61300390000002,15.21,11.7,13.316607000000001,10.24354385,14.0,1583116200
1583118000,2020-03-01 19:00:00,0.96,7.142857,282.40625,32.8674968,-117.2635175,2020-03-02 03:00:00,1.471244866,267.738783,7.585185185,0.9465462259999999,198.29645290000002,11.96,9.2,11.169666000000001,8.592050769,14.0,1583118000
1583119800,2020-03-01 19:30:00,0.92,7.692308,279.59375,32.867475899999995,-117.2635356,2020-03-02 03:30:00,1.430868911,264.5926813,7.3142857139999995,0.8989466690000001,174.106031,7.54,5.8,6.67999892,5.138460708,13.67307692,1583119800
1583121600,2020-03-01 20:00:00,0.91,7.142857,281.0,32.8675037,-117.2635751,2020-03-02 04:00:00,1.642063029,266.13917779999997,7.3142857139999995,0.883521642,114.19089040000001,7.28,5.6,6.095928576,4.689175827,13.14423077,1583121600
1583123400,2020-03-01 20:30:00,0.85,16.666668,286.625,32.867472899999996,-117.2635798,2020-03-02 04:30:00,1.4577184859999999,267.6072627,7.062068966,0.824078503,123.7890616,7.41,5.7,5.91774245,4.5521095769999995,13.54807692,1583123400
