latitude,longitude,report_timestamp_utc,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_speed_kn,wind_temperature_c
32.8683855,-117.2622205,10/8/2020 23:30,0.809133865,262.0341132,5.851428571,0.548666261,229.7131772,5.848845564,24
32.8683929,-117.2622657,10/9/2020 0:00,0.820032732,264.6003524,5.688888889,0.538373802,202.1228108,5.981030356,24
32.8683799,-117.2622645,10/9/2020 0:30,1.069919161,264.3132923,5.851428571,0.544896113,219.5704195,4.981624872,24
32.8683689,-117.2622178,10/9/2020 1:00,0.848605154,260.0924879,5.851428571,0.558950737,241.6936821,1.169051046,23
32.8683642,-117.2622327,10/9/2020 1:30,1.161680229,260.9814666,5.851428571,0.549927333,199.6098678,5.381100778,23
32.8683287,-117.2621791,10/9/2020 2:00,0.780506901,262.6042438,11.37777778,0.548231074,258.8005736,3.194782405,23
32.868269,-117.2621649,10/9/2020 2:30,0.785964951,254.5736829,5.688888889,0.563883106,288.600361,1.748499644,22
32.8681901,-117.2621444,10/9/2020 3:00,0.840679336,256.580674,6.023529412,0.525396967,256.7934866,3.779137078,22
32.8679595,-117.2621338,10/9/2020 3:30,0.76358756,250.0386284,11.37777778,0.531173659,284.4683115,3.021816434,22
32.8681,-117.2622611,10/9/2020 4:00,0.90384669,255.9637497,11.37777778,0.568586836,242.9954627,0.483851609,22
32.8682916,-117.2624508,10/9/2020 4:30,0.911987542,264.5183127,5.688888889,0.547083336,137.3555649,3.519134216,20
32.868415,-117.2623689,10/9/2020 5:00,0.671383574,254.4078463,11.37777778,0.502758242,129.3693771,2.038970379,20
32.8683976,-117.262269,10/9/2020 5:30,0.749837442,256.1546754,10.77894737,0.51648288,133.9071415,2.823037063,20
32.8683816,-117.2623105,10/9/2020 6:00,1.076512989,262.6684102,11.37777778,0.539407538,122.1104401,2.073342007,20
32.8684153,-117.2623404,10/9/2020 6:30,0.708464848,264.8174202,11.37777778,0.511598356,94.53866091,3.292598373,20
32.8684238,-117.2623425,10/9/2020 7:00,0.853562502,263.9176088,5.535135135,0.516360141,152.9713687,4.410538752,20
32.8683535,-117.2621547,10/9/2020 8:00,0.676022413,262.9981658,10.24,0.431950238,118.5261392,4.031652929,22
32.868369,-117.2622683,10/9/2020 8:30,0.750174323,260.098021,7.876923077,0.482570537,67.43202932,4.408736224,22
32.8683942,-117.2623106,10/9/2020 9:00,0.691902171,263.005793,11.37777778,0.469993371,74.57532461,3.884221283,22
32.8683948,-117.2622669,10/9/2020 9:30,0.692689103,266.5641398,12.04705882,0.438661125,85.62672738,5.592081964,22
32.8684201,-117.2622881,10/9/2020 10:00,0.628299831,-1,11.37777778,0.445848883,95.01474889,4.795684987,22
32.8684188,-117.2623125,10/9/2020 10:30,0.664511135,263.0352618,10.77894737,0.440574141,83.41802684,3.840548261,22
32.8683824,-117.2622955,10/9/2020 11:00,0.687238743,266.3493516,10.77894737,0.470949639,79.33088845,4.957780194,22
32.8683394,-117.2624033,10/9/2020 11:30,0.791398973,260.9345074,11.37777778,0.448473675,73.35375975,4.565334629,22
32.8683377,-117.2624398,10/9/2020 12:00,0.639091706,256.1309245,7.876923077,0.423577533,87.22638166,4.766164355,22
32.8683038,-117.2625516,10/9/2020 12:30,0.822124359,258.5949658,10.24,0.457680804,83.88556209,5.675484323,22
32.8682625,-117.2625437,10/9/2020 13:00,0.909122879,254.7522246,4.015686275,0.485883303,81.33170592,4.333021599,22
32.8683192,-117.262487,10/9/2020 13:30,0.871439462,260.5008236,4.551111111,0.4749942,95.1343499,6.780638583,22
32.8683399,-117.2624511,10/9/2020 14:00,0.697910144,256.9456488,10.77894737,0.486232475,112.0513605,5.436779042,22
32.8683239,-117.2624935,10/9/2020 14:30,0.821647229,255.6683139,8.192,0.50733846,86.40833446,5.899265662,22
32.8682601,-117.2625332,10/9/2020 15:00,0.76683597,252.7836534,10.77894737,0.523249624,72.19200156,6.432197801,22
32.8681187,-117.2622436,10/9/2020 15:30,0.72506693,250.3412731,11.37777778,0.50902493,98.75963946,4.724428039,22.47115385
32.8680071,-117.2622185,10/9/2020 16:00,0.727762167,250.9112291,10.24,0.485145852,101.360616,5.948021645,23
32.867995,-117.2622157,10/9/2020 16:30,0.721973855,245.5969,10.77894737,0.50466442,103.736833,4.217994241,23
32.8680155,-117.2624408,10/9/2020 17:00,0.753927463,247.7233341,6.023529412,0.501796459,98.97753767,4.668501825,23
32.8682276,-117.2624514,10/9/2020 17:30,0.933842711,256.7682083,5.535135135,0.572978654,117.0228898,2.701627652,23.23076923
32.8682839,-117.2623467,10/9/2020 18:00,0.937924817,264.5969196,5.688888889,0.622675365,187.7446897,1.109247833,24
32.8683515,-117.262223,10/9/2020 18:30,1.134312334,260.3858717,4.995121951,0.631317557,228.0513153,5.282071999,26
32.8683466,-117.2622131,10/9/2020 19:00,0.969748939,258.3003569,5.389473684,0.616591273,216.1264545,7.810731983,24
32.8682996,-117.2621126,10/9/2020 19:30,1.130706015,255.572145,5.535135135,0.661321805,211.8138798,8.113429148,24
32.8683025,-117.2620795,10/9/2020 20:00,1.099749694,-1,5.535135135,0.696049799,220.7623891,7.197923734,24
32.8681742,-117.2619883,10/9/2020 20:30,1.049906691,259.5732893,5.535135135,0.652812412,235.0047465,8.051101976,24
32.8681615,-117.2620008,10/9/2020 21:00,0.910588371,253.7374502,5.389473684,0.619266666,239.7872167,10.17350946,24
32.8681598,-117.2620251,10/9/2020 21:30,1.10937232,254.5078415,5.688888889,0.638568025,236.9407864,9.120080174,24
32.8681445,-117.2620406,10/9/2020 22:00,1.109814793,257.592749,5.12,0.662358902,240.1206726,8.668193014,24
32.8681472,-117.2620223,10/9/2020 22:30,1.031184752,257.1555428,5.688888889,0.65587781,246.2549956,7.902502054,24
32.8681635,-117.2620472,10/9/2020 23:00,1.002440019,260.1159383,5.688888889,0.655098688,246.0484769,8.049585372,24
32.8681041,-117.2620271,10/9/2020 23:30,1.072416313,260.4318841,5.851428571,0.681444426,253.8640526,7.651920133,24
32.8679999,-117.2620654,10/10/2020 0:00,0.999418958,260.5692072,5.851428571,0.666769013,265.901936,7.26669313,23.33653846
32.867949,-117.2621142,10/10/2020 0:30,1.288321093,262.0231573,5.535135135,0.655280734,259.1488077,6.229374273,24
32.8678502,-117.2622401,10/10/2020 1:00,1.011504606,263.7620848,5.688888889,0.644218388,254.9996119,4.7268779,23
32.8678435,-117.2622153,10/10/2020 1:30,0.978754953,263.6750911,5.251282051,0.635107725,273.9047285,5.978748061,23
32.8678052,-117.2623156,10/10/2020 2:00,0.948965009,263.1310605,5.851428571,0.574043781,273.7952153,5.70988209,23
32.8677917,-117.2623055,10/10/2020 2:30,0.842855282,261.3008117,5.851428571,0.567761549,269.1618296,5.083598108,23
32.8677797,-117.262333,10/10/2020 3:00,0.955684162,259.1150013,5.535135135,0.535999288,272.8725569,4.851825385,23
32.8677949,-117.2624478,10/10/2020 3:30,0.823731799,261.5625976,5.535135135,0.492976204,272.8813153,1.598535172,23
32.8678045,-117.2624591,10/10/2020 4:00,0.914967435,260.4863708,6.023529412,0.50552792,287.3362739,3.294925597,23
32.8678561,-117.2624436,10/10/2020 4:30,0.848395267,262.2283791,5.851428571,0.525078274,283.1585379,2.841035315,23
32.8679078,-117.2623195,10/10/2020 5:00,0.791972314,264.3198548,5.851428571,0.503506162,274.2810094,3.757369767,23
32.8679854,-117.262231,10/10/2020 5:30,0.685749662,259.4538452,5.851428571,0.453129877,261.1769893,4.442083955,23
32.8680671,-117.2622263,10/10/2020 6:00,0.900063775,263.736398,5.851428571,0.476877484,261.756193,3.146588603,23
32.8680985,-117.2622117,10/10/2020 6:30,0.783024109,270.6394279,5.535135135,0.503199365,253.9783685,5.000178625,23
32.8680913,-117.2622137,10/10/2020 7:00,0.795204418,266.9201538,5.851428571,0.488385593,255.7926984,2.802942798,23
32.8680247,-117.262268,10/10/2020 7:30,0.887327008,264.9666396,5.688888889,0.50935218,256.740726,4.101448624,23
32.8678761,-117.2623781,10/10/2020 8:00,0.774648099,264.595974,10.24,0.472067022,227.8554252,0.871230295,23
32.8678413,-117.2624217,10/10/2020 8:30,0.759076629,254.6826463,5.688888889,0.505663156,180.4062672,0.919741378,23
32.8678322,-117.2623522,10/10/2020 9:00,0.832893245,256.2188161,5.389473684,0.500973183,117.6043966,1.928736292,22.13461538
32.8678273,-117.2624831,10/10/2020 9:30,0.879276184,256.1082469,5.389473684,0.508240043,124.6864239,1.748295644,23
32.8678654,-117.2625483,10/10/2020 10:00,0.781144224,256.8081359,5.389473684,0.530690706,115.0599873,2.773173383,23
32.8678942,-117.2624846,10/10/2020 10:30,0.908077242,253.9140977,5.535135135,0.545724712,106.7059982,2.248339447,23
32.8679051,-117.2623632,10/10/2020 11:00,0.91550436,253.6769003,5.251282051,0.567512707,176.5827205,0.521863835,22.59615385
32.867897,-117.2623541,10/10/2020 11:30,0.906687951,255.5114822,5.535135135,0.546900936,359.2106495,1.150206259,23
32.8678644,-117.262316,10/10/2020 12:00,0.793030627,257.7836817,5.389473684,0.533607007,318.4569596,6.023822799,23
32.867916,-117.2622811,10/10/2020 12:30,0.975669137,256.4827289,5.535135135,0.525908524,8.930593442,3.905998463,23
32.8679115,-117.2622811,10/10/2020 13:00,0.915766385,257.3972693,5.389473684,0.539755207,27.15699392,3.452459962,22.58653846
32.8679015,-117.2623014,10/10/2020 13:30,0.852150592,258.7151303,5.389473684,0.494748462,343.3857281,3.902509568,22
32.8679409,-117.2623081,10/10/2020 14:00,0.866829143,258.3631705,5.251282051,0.503643573,29.65065918,4.192868874,22.60576923
32.8680507,-117.2622776,10/10/2020 14:30,0.714634985,263.6170317,5.12,0.531596686,49.22956847,2.661351737,22
32.8681123,-117.2622227,10/10/2020 15:00,0.727546456,264.6487363,5.12,0.491952892,45.39960253,2.204326851,22
32.8682678,-117.2621572,10/10/2020 15:30,0.784736025,265.8685647,5.389473684,0.471844499,139.8599081,3.024617783,23
32.8682141,-117.2621026,10/10/2020 16:00,0.844417512,262.5145331,5.251282051,0.511349543,357.5119665,0.881218054,23.48076923
32.8682532,-117.262142,10/10/2020 16:30,0.841233099,264.5086864,5.389473684,0.49004581,141.9553215,0.146067911,23
32.8683461,-117.262174,10/10/2020 17:00,0.79758278,266.9828453,5.535135135,0.488702515,254.7340609,3.917247095,23.42307692
32.868306,-117.2621437,10/10/2020 17:30,0.860057998,265.0061867,5.251282051,0.532646723,235.0927381,4.479926279,24
32.8682705,-117.2621218,10/10/2020 18:00,0.835603949,264.4231619,5.12,0.543559745,242.3686389,5.979884551,24.65384615
32.8682225,-117.2621112,10/10/2020 18:30,0.786614874,258.9465026,5.251282051,0.515424917,247.8364308,5.065148967,24
32.8681671,-117.2621105,10/10/2020 19:00,0.811090522,262.1418541,5.535135135,0.506708405,241.3445047,5.964347335,26
32.8680289,-117.2620452,10/10/2020 19:30,0.828071445,257.1061479,5.389473684,0.535140074,254.6597537,6.083512551,24.09615385
32.8679962,-117.2620467,10/10/2020 20:00,0.820048168,257.1021885,5.12,0.482841786,254.5460801,6.416271744,24
32.8679291,-117.2620712,10/10/2020 20:30,0.779508376,256.128695,5.251282051,0.492773866,246.0896484,8.281802105,24
32.8678915,-117.262081,10/10/2020 21:00,0.864797022,257.3850936,5.251282051,0.545775397,254.0557106,8.532706565,24
32.8678658,-117.2621067,10/10/2020 21:30,0.899773542,250.7871196,5.251282051,0.536314897,255.7737014,4.983327934,24
32.8678697,-117.2621366,10/10/2020 22:00,0.800035551,251.7442907,5.251282051,0.506224639,233.2489708,5.240602293,24
32.8678802,-117.262147,10/10/2020 22:30,0.765932151,255.4840394,4.995121951,0.524272892,242.1053173,5.550196115,24
32.8678538,-117.2622026,10/10/2020 23:00,0.768353926,257.139863,4.654545455,0.50699417,260.9236229,7.658724151,24
32.867883,-117.2621813,10/10/2020 23:30,0.827946866,260.5161153,14.62857143,0.523980211,260.3277068,5.559034024,24
32.8679425,-117.2621798,10/11/2020 0:00,0.912182617,260.1973011,4.762790698,0.496296315,267.332038,4.797362295,24
32.8679796,-117.2621164,10/11/2020 0:30,0.866487958,261.1842093,5.251282051,0.496555655,294.3305902,5.530157574,23.58653846
32.8680045,-117.2621525,10/11/2020 1:00,0.856961832,259.6135008,12.8,0.506277728,269.7988548,3.891360207,23
32.8680138,-117.26216,10/11/2020 1:30,0.9017522,252.7541978,4.654545455,0.49996409,298.4481551,3.296923928,22
32.8680377,-117.2621673,10/11/2020 2:00,0.967269266,250.0375756,12.8,0.516775925,333.954266,2.981434586,22
32.868063,-117.2621707,10/11/2020 2:30,0.709312098,252.5244158,4.876190476,0.525407068,4.421071891,3.120643717,22
32.8681865,-117.2622185,10/11/2020 3:00,0.815264375,256.5576966,12.04705882,0.493643771,37.6080946,2.057318613,22
32.8683413,-117.26235,10/11/2020 3:30,0.854401974,254.4135132,4.551111111,0.509370133,37.06679213,1.905453765,22
32.8684139,-117.2624166,10/11/2020 4:00,0.665086119,256.2399368,12.04705882,0.483571114,8.644289838,1.728557498,22
32.8684128,-117.2623486,10/11/2020 4:30,0.643584217,259.0048752,3.471186441,0.447289074,24.21959062,2.887984364,22
32.8684159,-117.2623153,10/11/2020 5:00,0.789635256,260.0666596,12.04705882,0.485320007,332.2303771,3.274839277,22
32.8684151,-117.2623372,10/11/2020 5:30,0.752972858,260.0172687,12.04705882,0.453446132,11.33660097,3.302320711,22
32.8684042,-117.2623872,10/11/2020 6:00,0.709281987,255.5188282,12.8,0.476412514,351.6761816,4.002466106,22
32.8684125,-117.2624096,10/11/2020 6:30,0.655451025,265.5075679,12.04705882,0.432432138,20.55717876,2.729730335,22
32.8684196,-117.2623581,10/11/2020 7:00,0.713376162,257.8626303,4.179591837,0.451937606,355.3130715,3.865765444,22
32.8683848,-117.2623301,10/11/2020 7:30,0.785928351,260.2515838,4.015686275,0.499702366,353.37422,3.843721047,22
32.8683395,-117.2623056,10/11/2020 8:00,0.892558556,265.7775564,4.357446809,0.504035777,10.42783399,3.785940752,22
32.8682576,-117.2622349,10/11/2020 8:30,0.837206261,267.3793769,11.37777778,0.509373049,359.9158004,3.826299864,22
32.8679502,-117.2623107,10/11/2020 9:00,0.829276829,266.2414151,11.37777778,0.47765679,41.70336965,4.300756954,22
32.8678822,-117.2624511,10/11/2020 9:30,0.873035054,263.561697,12.04705882,0.516220213,32.69602299,4.772237939,22
32.8678961,-117.2625626,10/11/2020 10:00,0.904544764,272.5847978,11.37777778,0.52815835,44.99221821,5.46590401,22
32.8679427,-117.2625728,10/11/2020 10:30,0.766005404,271.9671227,10.77894737,0.527737689,38.06972017,7.051637797,22.03846154
32.8679738,-117.2625577,10/11/2020 11:00,0.863255873,273.5528351,10.77894737,0.507253816,15.53354542,6.443443588,22.38461538
32.8679563,-117.2625022,10/11/2020 11:30,0.787745975,273.9616806,10.77894737,0.51704251,11.22864323,7.732443041,22.625
32.867984,-117.2624488,10/11/2020 12:00,0.804612484,274.6269499,11.37777778,0.517243602,20.27529721,3.670601558,22.22115385
32.8680175,-117.2623977,10/11/2020 12:30,0.738954322,277.9383406,11.37777778,0.495696932,12.9517059,1.52493251,22
32.8680039,-117.2624025,10/11/2020 13:00,0.713393074,274.7319945,10.77894737,0.499726998,39.60644484,2.356096385,22.11538462
32.8679926,-117.2624617,10/11/2020 13:30,0.715008833,278.8793931,10.77894737,0.506242527,60.92084064,1.836854076,22.22115385
32.8680466,-117.2624683,10/11/2020 14:00,0.867853855,279.7009183,10.77894737,0.548482596,130.3151238,2.969317955,22
32.8681197,-117.2623941,10/11/2020 14:30,0.718893397,264.9191151,10.24,0.507418579,126.5128678,1.675268172,22.11538462
32.8682317,-117.2622519,10/11/2020 15:00,0.632204857,281.5109837,10.24,0.469747757,65.28630495,2.06248986,23
32.8682541,-117.2622713,10/11/2020 15:30,0.742580318,275.7671146,10.24,0.483644394,25.57761926,1.957192427,23
32.8682094,-117.2623522,10/11/2020 16:00,0.893463033,274.2789346,9.752380952,0.501791107,30.28157005,2.748456217,23
32.8682209,-117.2623059,10/11/2020 16:30,0.765172715,271.1980142,10.24,0.451610459,36.71745557,2.778235437,23.19230769
32.8681335,-117.262266,10/11/2020 17:00,0.68884975,274.9918058,10.24,0.475303336,15.06339329,3.593030319,24
32.8681674,-117.2622038,10/11/2020 17:30,0.74430931,-1,10.24,0.48053105,280.4083616,3.488138331,26
32.8682075,-117.2621986,10/11/2020 18:00,0.821645218,277.201357,10.24,0.501675047,295.7286904,5.789240669,24
32.8682157,-117.2621696,10/11/2020 18:30,0.789191476,272.2821649,9.752380952,0.479058339,299.8957767,6.052854286,24
32.8681529,-117.2620988,10/11/2020 19:00,0.829285441,266.6774965,9.752380952,0.467459473,290.1368733,4.999184573,24
32.8681214,-117.262085,10/11/2020 19:30,0.827866348,265.4795062,10.24,0.476630837,296.4979812,5.95527684,24
32.8680908,-117.2620841,10/11/2020 20:00,0.839043652,265.1818935,9.752380952,0.475577217,275.0658071,6.66427474,24.13461538
32.8679921,-117.2621328,10/11/2020 20:30,0.794284815,261.0481119,9.309090909,0.514235074,278.6877996,5.935180774,24
32.8678783,-117.2621807,10/11/2020 21:00,0.774062857,258.9488774,10.77894737,0.463284869,295.8270467,7.594570043,24
32.867818,-117.262252,10/11/2020 21:30,0.793272064,261.2876157,10.24,0.48318701,273.2846779,6.610102844,24
32.8678109,-117.2623427,10/11/2020 22:00,0.872369976,261.9430506,10.24,0.534171883,281.0857233,5.665815454,24
32.8678156,-117.2623452,10/11/2020 22:30,0.794798442,261.6763007,9.309090909,0.529598689,276.7374097,6.597478756,24
32.8677991,-117.2623198,10/11/2020 23:00,1.006453081,259.3815392,9.309090909,0.556781787,285.8364148,5.962521369,24
32.8678128,-117.2623159,10/11/2020 23:30,0.926153228,260.6625547,9.309090909,0.557334813,294.3214984,7.169251203,24
32.8678136,-117.2623448,10/12/2020 0:00,0.821759154,265.8537758,9.752380952,0.573547857,306.4798117,7.406258549,24
32.8678199,-117.2624119,10/12/2020 0:30,0.841210103,267.2524907,9.752380952,0.524525146,311.1312974,6.278195003,24
32.8678271,-117.2624216,10/12/2020 1:00,0.836099581,265.0444896,8.904347826,0.535788707,314.474548,5.715353663,23
32.8678322,-117.262403,10/12/2020 1:30,0.91444251,265.4209538,10.24,0.571244439,303.0352547,6.110493384,22.19230769
32.8678343,-117.2623471,10/12/2020 2:00,0.805172313,265.2596778,8.904347826,0.501873057,331.558933,6.736469543,22.25
32.867823,-117.2623381,10/12/2020 2:30,0.869430213,264.4052277,4.995121951,0.531435509,328.1200043,6.916969483,22.24038462
32.8678263,-117.2623854,10/12/2020 3:00,1.03363512,261.8693781,9.752380952,0.574431018,327.4628071,5.841799483,22.14423077
32.8678602,-117.2623986,10/12/2020 3:30,0.957578534,268.2808842,8.192,0.570393931,332.0664454,6.167988364,22.54807692
32.8678985,-117.2622318,10/12/2020 4:00,0.817042839,262.6089791,10.24,0.546952026,336.0059954,6.927039523,22.875
0,0,10/12/2020 4:30,0.830227074,258.7433197,5.251282051,0.575249982,341.4315665,6.107579248,22.70192308
32.8682807,-117.2621077,10/12/2020 5:00,0.809143032,260.9528665,9.309090909,0.557361156,2.573696377,4.222339408,22
32.8683731,-117.2622466,10/12/2020 5:30,0.994437795,263.769992,6.023529412,0.555037544,4.325534078,5.518583866,22
32.8683902,-117.2622787,10/12/2020 6:00,0.947237642,258.5133042,4.995121951,0.520180192,62.93253192,1.673243711,22
32.8683913,-117.2623274,10/12/2020 6:30,0.860985879,261.1911262,5.851428571,0.575767458,25.48878398,1.884800057,22
32.8683839,-117.2623936,10/12/2020 7:00,0.927788204,260.853856,6.826666667,0.573968968,22.77351548,1.567993113,20.15384615
32.8683538,-117.2623548,10/12/2020 7:30,0.81138338,262.9230266,6.606451613,0.562662972,358.4708239,2.196822069,22
32.8682994,-117.2623593,10/12/2020 8:00,0.855489206,262.5123898,6.606451613,0.598468878,340.6193772,3.377469704,22
32.8682699,-117.2623131,10/12/2020 8:30,0.881607744,264.3950367,6.4,0.601129735,350.2849525,2.192614517,22
32.8680248,-117.2622725,10/12/2020 9:00,0.988573181,266.7940452,6.606451613,0.642353884,351.1753393,2.288134393,21.67307692
32.8678879,-117.262335,10/12/2020 9:30,0.971080793,263.4027111,8.192,0.672087358,60.95727563,1.14531025,21.05769231
32.8678596,-117.2625173,10/12/2020 10:00,0.944682701,262.9485702,7.876923077,0.62320301,24.98981272,0.747843053,20
32.8678555,-117.2625532,10/12/2020 10:30,1.310702801,265.9814414,7.314285714,0.662900956,42.00351447,1.58192566,20.25
32.8678645,-117.262596,10/12/2020 11:00,1.024976797,268.8514359,8.192,0.725101982,140.8259645,2.042717776,20
32.8678567,-117.2625496,10/12/2020 11:30,1.05400523,269.6387406,7.314285714,0.736562508,122.6750584,2.468552421,20
32.8678734,-117.2625628,10/12/2020 12:00,1.067940263,267.9458098,7.314285714,0.761135837,74.12369832,2.502752548,20
32.8679086,-117.2625236,10/12/2020 12:30,1.212598155,272.0640967,7.876923077,0.768809904,128.7054477,3.006909935,20
32.8678929,-117.2624903,10/12/2020 13:00,1.090738089,271.2013213,9.309090909,0.703036165,100.7369534,1.888121959,20
32.8679123,-117.2625058,10/12/2020 13:30,1.094191103,269.7913068,6.826666667,0.691917652,115.7409462,2.64926549,20
32.8679517,-117.2625162,10/12/2020 14:00,1.119277847,271.2877915,8.192,0.712291772,145.0372617,2.262525279,20
32.8679283,-117.2624866,10/12/2020 14:30,1.085530978,271.7245579,8.904347826,0.687388816,128.7464427,1.104704504,20.40384615
32.867917,-117.2624437,10/12/2020 15:00,1.154640247,272.1261752,7.876923077,0.68969228,145.6002819,1.01004477,23
32.8679191,-117.2623688,10/12/2020 15:30,0.965337016,265.3076727,8.533333333,0.637746815,331.3686778,1.513805663,23.36538462
32.8679248,-117.2623219,10/12/2020 16:00,1.164700667,264.4081757,7.585185185,0.683349478,332.6649585,1.94600894,24
32.8680157,-117.2622128,10/12/2020 16:30,1.11144877,268.8419056,7.314285714,0.6733086,346.4650747,1.856195041,24
32.8680389,-117.2621711,10/12/2020 17:00,1.140892965,266.7371731,7.585185185,0.674403071,341.5718483,2.878362479,24
32.8681721,-117.2621934,10/12/2020 17:30,1.183479791,267.0245051,8.192,0.720698794,333.0130842,3.069609109,24
32.8682562,-117.2621815,10/12/2020 18:00,1.192108642,273.5017511,8.533333333,0.790461564,342.5013181,4.156643626,24
32.8682871,-117.2621268,10/12/2020 18:30,1.215456602,273.4898759,8.533333333,0.814514468,316.1130952,4.274016297,26
32.8683016,-117.2621034,10/12/2020 19:00,1.433335368,276.1132232,7.314285714,0.770903292,329.1611226,5.23851774,26
32.8682673,-117.2620831,10/12/2020 19:30,1.509329238,277.3793892,8.904347826,0.793641314,322.7551348,4.779258596,26
32.8682652,-117.2620714,10/12/2020 20:00,1.672064721,272.9818589,7.062068966,0.778273745,318.6165118,4.426659916,26
32.8681548,-117.2621112,10/12/2020 20:30,1.366048848,273.5071713,7.876923077,0.789851643,332.6303575,3.141092915,26
32.8680621,-117.2621036,10/12/2020 21:00,1.329536952,272.2160633,8.533333333,0.774074581,318.3417396,4.685702563,26
32.8679235,-117.2621713,10/12/2020 21:30,1.088511241,276.4764575,8.904347826,0.694780139,327.9724212,3.797494204,26
32.8678474,-117.2623268,10/12/2020 22:00,1.198088904,273.2197356,8.904347826,0.687826662,331.6613216,3.515603102,26.08653846
32.8679015,-117.2623678,10/12/2020 22:30,1.593294911,271.8875724,8.904347826,0.805485991,349.7368816,4.28288781,26.36538462
32.867954,-117.2623929,10/12/2020 23:00,1.161165941,279.6870609,7.314285714,0.804868967,11.45285168,3.631403853,26.69230769
32.8680899,-117.2624225,10/12/2020 23:30,1.326333223,276.062485,8.533333333,0.867292085,337.4591072,1.739927953,26.95192308
32.8681479,-117.2624805,10/13/2020 0:00,1.749025352,278.3505614,9.309090909,0.936799449,294.5208434,0.815082488,27
32.8682682,-117.262582,10/13/2020 0:30,1.350759709,280.7058459,10.77894737,0.872273461,63.61290991,0.267908836,26
32.8682531,-117.2625701,10/13/2020 1:00,1.658076506,276.3441534,8.904347826,0.925386169,44.00296049,2.728071373,24
32.8681207,-117.2626227,10/13/2020 1:30,1.248683682,277.6504591,8.533333333,0.883257339,14.86984356,4.622995658,24
32.8679957,-117.2624081,10/13/2020 2:00,1.587580723,280.2314679,9.752380952,0.869800345,323.8617907,1.27478418,23
32.8679642,-117.2624167,10/13/2020 2:30,1.663919199,276.6562976,9.752380952,0.898545597,179.6500297,1.141865402,23
32.8679864,-117.2624483,10/13/2020 3:00,1.368549634,280.8005279,8.904347826,0.883577545,166.5952135,1.587499827,23
32.8680415,-117.2624476,10/13/2020 3:30,1.529888476,275.2637426,8.904347826,0.845338031,154.5483979,1.198552004,23
32.8680519,-117.2624275,10/13/2020 4:00,1.439363523,276.6698623,8.904347826,0.929846426,202.9663558,1.229894468,23
32.8681514,-117.2623452,10/13/2020 4:30,1.58630025,273.8145737,7.585185185,0.922418847,209.2962725,1.975193475,23
32.8683138,-117.2623143,10/13/2020 5:00,1.358307804,278.8751278,9.309090909,0.865301182,99.23995808,0.602273755,23
32.8683008,-117.2622572,10/13/2020 5:30,1.554528291,276.8757948,9.752380952,0.836305451,139.380591,1.418927551,22.27884615
32.8683287,-117.2622541,10/13/2020 6:00,1.253624146,277.1370361,8.533333333,0.848661761,186.4100792,3.473806461,22.25
32.8684012,-117.2622436,10/13/2020 6:30,1.360711949,279.8626805,8.904347826,0.824244249,135.4782813,2.693336649,23
32.8683956,-117.2623171,10/13/2020 7:00,1.225669823,282.7918754,8.904347826,0.827034915,80.91967933,2.134008516,22.35576923
32.8683298,-117.2624047,10/13/2020 7:30,1.404410313,279.0730323,12.04705882,0.898004973,108.0177389,1.106332415,22
32.8682613,-117.262473,10/13/2020 8:00,1.328983617,281.0801107,8.533333333,0.93789346,167.2740197,2.344723832,22
32.8682327,-117.2625139,10/13/2020 8:30,1.287285338,278.7581976,10.24,0.92626501,105.9643105,1.468880495,22
32.8681616,-117.2624926,10/13/2020 9:00,1.142928681,279.9913814,9.309090909,0.818845399,141.9654128,1.553620105,22
32.8680514,-117.2624753,10/13/2020 9:30,1.401832035,277.1715289,7.876923077,0.868367369,141.8199336,2.648964586,22
32.8679814,-117.2624661,10/13/2020 10:00,1.431725583,275.9902316,8.904347826,0.863041403,135.7671133,2.254491787,22
32.8679639,-117.2625806,10/13/2020 10:30,1.414056921,278.5445457,9.752380952,0.774770852,14.34568949,2.01896096,22
32.8679895,-117.2626285,10/13/2020 11:00,1.127067187,279.4095166,9.752380952,0.788579517,148.1067036,2.589233004,22
32.8679567,-117.2626152,10/13/2020 11:30,1.323648111,276.8128687,10.77894737,0.799958031,152.1826398,3.1529185,21.36538462
32.8679327,-117.2626174,10/13/2020 12:00,1.238391775,277.0640232,9.752380952,0.755881956,132.8027351,2.419136672,20.59615385
32.8678467,-117.2624652,10/13/2020 12:30,1.185125328,274.5232044,10.24,0.78896772,67.12057904,2.569531136,22
32.8678232,-117.2625076,10/13/2020 13:00,1.315451059,274.3537279,10.24,0.759359793,353.9492411,0.267548374,22
32.8678465,-117.2624887,10/13/2020 13:30,0.972322138,272.4800902,9.752380952,0.735208892,14.75567486,0.978792681,20
32.8678603,-117.2624548,10/13/2020 14:00,1.236405203,274.6960398,8.904347826,0.785309127,110.7031834,1.581105001,20
32.8678751,-117.2624008,10/13/2020 14:30,1.244178254,272.0302523,9.752380952,0.814580439,165.0896363,1.735354837,22
32.8678987,-117.2623545,10/13/2020 15:00,1.564723847,273.392379,9.752380952,0.780672113,16.58417765,2.721649414,23.52884615
32.8679071,-117.2623566,10/13/2020 15:30,1.111929696,271.6936967,9.752380952,0.728758361,64.53021933,1.38902401,24
